date,actor1,actor2,goldstein_code,issue,sentence_number,no_idea,goldstein_score,event_description,modality,polarity,subjectivity,orignal_text,num
19050520,"""THESE REMARKS""","""SOLOMON""",043,,middlemarch_sent1966_0,NULL,2.8,host a visit,0.333333333333,0.321521335807,0.667996289425,"Solomon addressed these remarks in a loud aside to Mrs. Waule as he rose to accompany her.  Brother Jonah felt himself capable of much more stinging wit than this, but he reflected that there was no use in offending the new proprietor of Stone Court, until you were certain that he was quite without intentions of hospitality towards witty men whose name he was about to bear.",659
19050520,"""SOLOMON""","""THESE REMARKS""",042,,middlemarch_sent1966_0,NULL,1.9,make a visit,0.333333333333,0.321521335807,0.667996289425,"Solomon addressed these remarks in a loud aside to Mrs. Waule as he rose to accompany her.  Brother Jonah felt himself capable of much more stinging wit than this, but he reflected that there was no use in offending the new proprietor of Stone Court, until you were certain that he was quite without intentions of hospitality towards witty men whose name he was about to bear.",660
19050520,"""HE""","""THE NEW PROPRIETOR OF STONE COURT""",110,,middlemarch_sent1966_0,NULL,-2.0,"disapprove, not specified below",0.333333333333,0.321521335807,0.667996289425,"Solomon addressed these remarks in a loud aside to Mrs. Waule as he rose to accompany her.  Brother Jonah felt himself capable of much more stinging wit than this, but he reflected that there was no use in offending the new proprietor of Stone Court, until you were certain that he was quite without intentions of hospitality towards witty men whose name he was about to bear.",661
19050523,"""MARY GARTH""","""HOME""",046,,middlemarch_sent1969_0,NULL,7.0,engage in negotiation,0.205882352941,0.181428571429,0.640476190476,"Mary Garth had before this been getting ready to go home with her father.  She met Fred in the hall, and now for the first time had the courage to look at him. He had that withered sort of paleness which will sometimes come on young faces, and his hand was very cold when she shook it.  Mary too was agitated; she was conscious that fatally, without will of her own, she had perhaps made a great difference to Fred's lot.",662
19031001,"""HIS DEPENDENCE""",GBR,036,,middlemarch_sent1369_0,NULL,4.0,express intent to meet or negotiate,0.25,0.45,0.525,"""He has made up his mind to leave off wandering at once, and to give up his dependence on your generosity.  He means soon to go back to England, and work his own way.  I thought you would consider that a good sign,"" said Dorothea, with an appealing look into her husband's neutral face.",663
19030924,"""THE ALLUSION""","""ALL""",180,,middlemarch_sent1362_1,NULL,-9.0,"use unconventional violence, not specified below",0.25,0.352380952381,0.659126984127,"""Oh yes,"" said Dorothea, cordially.  ""It will come; and I shall remember how well you wish me.  I quite hoped that we should be friends when I first saw you--because of your relationship to Mr. Casaubon."" There was a certain liquid brightness in her eyes, and Will was conscious that his own were obeying a law of nature and filling too. The allusion to Mr. Casaubon would have spoiled all if anything at that moment could have spoiled the subduing power, the sweet dignity, of her noble unsuspicious inexperience.",664
19030927,"""REDDENING HOWEVER.IF""","""HIM""",033,,middlemarch_sent1365_0,NULL,5.2,"express intent to provide matyerial aid, not specified below",0.45625,-0.135064935065,0.498051948052,"""Certainly, I will promise you,"" said Will, reddening however.  If he never said a cutting word about Mr. Casaubon again and left off receiving favors from him, it would clearly be permissible to hate him the more.  The poet must know how to hate, says Goethe; and Will was at least ready with that accomplishment.  He said that he must go now without waiting for Mr. Casaubon, whom he would come to take leave of at the last moment.  Dorothea gave him her hand, and they exchanged a simple ""Good-by.""",665
19091021,"""THIS EVENING.I OF A SACREDLY CONFIDENTIAL NATURE , WHICH I DESIRE TO MAKE TO YOU.NOTHING , I DARE SAY , HAS BEEN FARTHER FROM YOUR THOUGHTS""","""SHE""",043,,middlemarch_sent3581_0,NULL,2.8,host a visit,0.338235294118,0.2125,0.6375,"""Thank you, she is quite satisfied; she has gone out with her daughters this evening.  I begged you to come, Mr. Ladislaw, because I have a communication of a very private--indeed, I will say, of a sacredly confidential nature, which I desire to make to you.  Nothing, I dare say, has been farther from your thoughts than that there had been important ties in the past which could connect your history with mine.""",666
19091021,"""SHE""","""THIS EVENING.I OF A SACREDLY CONFIDENTIAL NATURE , WHICH I DESIRE TO MAKE TO YOU.NOTHING , I DARE SAY , HAS BEEN FARTHER FROM YOUR THOUGHTS""",042,,middlemarch_sent3581_0,NULL,1.9,make a visit,0.338235294118,0.2125,0.6375,"""Thank you, she is quite satisfied; she has gone out with her daughters this evening.  I begged you to come, Mr. Ladislaw, because I have a communication of a very private--indeed, I will say, of a sacredly confidential nature, which I desire to make to you.  Nothing, I dare say, has been farther from your thoughts than that there had been important ties in the past which could connect your history with mine.""",667
19091020,"""HE""","""RAFFLES""",010,,middlemarch_sent3580_0,NULL,0.0,"make statement, not specified below",0.634615384615,-0.0705808080808,0.51148989899,"He had seen Raffles actually going away on the Brassing coach, and this was a temporary relief; it removed the pressure of an immediate dread, but did not put an end to the spiritual conflict and the need to win protection.  At last he came to a difficult resolve, and wrote a letter to Will Ladislaw, begging him to be at the Shrubs that evening for a private interview at nine o'clock. Will had felt no particular surprise at the request, and connected it with some new notions about the ""Pioneer;"" but when he was shown into Mr. Bulstrode's private room, he was struck with the painfully worn look on the banker's face, and was going to say, ""Are you ill?"" when, checking himself in that abruptness, he only inquired after Mrs. Bulstrode, and her satisfaction with the picture bought for her.",668
19091020,"""THE NEED""","""A DIFFICULT RESOLVE""",040,,middlemarch_sent3580_0,NULL,1.0,"consult, not specified below",0.634615384615,-0.0705808080808,0.51148989899,"He had seen Raffles actually going away on the Brassing coach, and this was a temporary relief; it removed the pressure of an immediate dread, but did not put an end to the spiritual conflict and the need to win protection.  At last he came to a difficult resolve, and wrote a letter to Will Ladislaw, begging him to be at the Shrubs that evening for a private interview at nine o'clock. Will had felt no particular surprise at the request, and connected it with some new notions about the ""Pioneer;"" but when he was shown into Mr. Bulstrode's private room, he was struck with the painfully worn look on the banker's face, and was going to say, ""Are you ill?"" when, checking himself in that abruptness, he only inquired after Mrs. Bulstrode, and her satisfaction with the picture bought for her.",669
19091020,"""THE PAINFULLY WORN LOOK ON THE BANKER FACE""","""HE""",190,,middlemarch_sent3580_1,NULL,-10.0,"use conventional military force, not specified below",0.634615384615,-0.0705808080808,0.51148989899,"He had seen Raffles actually going away on the Brassing coach, and this was a temporary relief; it removed the pressure of an immediate dread, but did not put an end to the spiritual conflict and the need to win protection.  At last he came to a difficult resolve, and wrote a letter to Will Ladislaw, begging him to be at the Shrubs that evening for a private interview at nine o'clock. Will had felt no particular surprise at the request, and connected it with some new notions about the ""Pioneer;"" but when he was shown into Mr. Bulstrode's private room, he was struck with the painfully worn look on the banker's face, and was going to say, ""Are you ill?"" when, checking himself in that abruptness, he only inquired after Mrs. Bulstrode, and her satisfaction with the picture bought for her.",670
19091020,"""THE SPIRITUAL CONFLICT""","""A DIFFICULT RESOLVE""",040,,middlemarch_sent3580_0,NULL,1.0,"consult, not specified below",0.634615384615,-0.0705808080808,0.51148989899,"He had seen Raffles actually going away on the Brassing coach, and this was a temporary relief; it removed the pressure of an immediate dread, but did not put an end to the spiritual conflict and the need to win protection.  At last he came to a difficult resolve, and wrote a letter to Will Ladislaw, begging him to be at the Shrubs that evening for a private interview at nine o'clock. Will had felt no particular surprise at the request, and connected it with some new notions about the ""Pioneer;"" but when he was shown into Mr. Bulstrode's private room, he was struck with the painfully worn look on the banker's face, and was going to say, ""Are you ill?"" when, checking himself in that abruptness, he only inquired after Mrs. Bulstrode, and her satisfaction with the picture bought for her.",671
19091020,"""THIS""","""THE PRESSURE OF AN IMMEDIATE DREAD""",174,,middlemarch_sent3580_0,NULL,-5.0,expel or deport individuals,0.634615384615,-0.0705808080808,0.51148989899,"He had seen Raffles actually going away on the Brassing coach, and this was a temporary relief; it removed the pressure of an immediate dread, but did not put an end to the spiritual conflict and the need to win protection.  At last he came to a difficult resolve, and wrote a letter to Will Ladislaw, begging him to be at the Shrubs that evening for a private interview at nine o'clock. Will had felt no particular surprise at the request, and connected it with some new notions about the ""Pioneer;"" but when he was shown into Mr. Bulstrode's private room, he was struck with the painfully worn look on the banker's face, and was going to say, ""Are you ill?"" when, checking himself in that abruptness, he only inquired after Mrs. Bulstrode, and her satisfaction with the picture bought for her.",672
19030430,"""I""","""YOU""",013,,middlemarch_sent1215_0,NULL,0.4,make optimistic comment,0.3125,0.1775,0.6775,"""I hope you are thoroughly satisfied with our stay--I mean, with the result so far as your studies are concerned,"" said Dorothea, trying to keep her mind fixed on what most affected her husband.",673
19030429,"""CASAUBON""","""THIS LITTLE SPEECH""",010,,middlemarch_sent1214_0,NULL,0.0,"make statement, not specified below",-0.416666666667,0.233680555556,0.536111111111,"Mr. Casaubon pronounced this little speech with the most conscientious intention, blinking a little and swaying his head up and down, and concluding with a smile.  He had not found marriage a rapturous state, but he had no idea of being anything else than an irreproachable husband, who would make a charming young woman as happy as she deserved to be.",674
19120822,"""IT""","""HIM""",041,,middlemarch_sent4617_0,NULL,1.0,discuss by telephone,0.05,0.466666666667,0.616666666667,"""It would have been better if I had called him out and shot him a year ago,"" said Sir James, not from bloody-mindedness, but because he needed something strong to say.",675
19120822,"""HIM""","""IT""",041,,middlemarch_sent4617_0,NULL,1.0,discuss by telephone,0.05,0.466666666667,0.616666666667,"""It would have been better if I had called him out and shot him a year ago,"" said Sir James, not from bloody-mindedness, but because he needed something strong to say.",676
19061105,"""HE""","""HIS HAT""",173,,middlemarch_sent2500_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.673076923077,0.3,0.1,"""Will you let me go and fetch him?"" said Will Ladislaw, coming forward. He had already taken up his hat before Dorothea entered.  She colored with surprise, but put out her hand with a smile of unmistakable pleasure, saying--",677
19020510,"""IT""","""THEY""",043,,middlemarch_sent860_0,NULL,2.8,host a visit,0.141304347826,-0.075,0.541666666667,"""Well, whether or not, I consider it very unhandsome of you to refuse it.  Such doings may be lined with religion, but outside they have a nasty, dog-in-the-manger look.  You might as well slander Fred: it comes pretty near to it when you refuse to say you didn't set a slander going.  It's this sort of thing--this tyrannical spirit, wanting to play bishop and banker everywhere--it's this sort of thing makes a man's name stink.""",678
19020510,"""I""","""IT""",060,,middlemarch_sent860_0,NULL,6.0,"engage in material cooperation, not specified below",0.141304347826,-0.075,0.541666666667,"""Well, whether or not, I consider it very unhandsome of you to refuse it.  Such doings may be lined with religion, but outside they have a nasty, dog-in-the-manger look.  You might as well slander Fred: it comes pretty near to it when you refuse to say you didn't set a slander going.  It's this sort of thing--this tyrannical spirit, wanting to play bishop and banker everywhere--it's this sort of thing makes a man's name stink.""",679
19020510,"""THEY""","""IT""",042,,middlemarch_sent860_0,NULL,1.9,make a visit,0.141304347826,-0.075,0.541666666667,"""Well, whether or not, I consider it very unhandsome of you to refuse it.  Such doings may be lined with religion, but outside they have a nasty, dog-in-the-manger look.  You might as well slander Fred: it comes pretty near to it when you refuse to say you didn't set a slander going.  It's this sort of thing--this tyrannical spirit, wanting to play bishop and banker everywhere--it's this sort of thing makes a man's name stink.""",680
19020515,"""HE""","""ACCORDANCE""",192,,middlemarch_sent865_0,NULL,-9.5,occupy territory,0.666666666667,-0.1,0.366666666667,"It was not in Mr. Bulstrode's nature to comply directly in consequence of uncomfortable suggestions.  Before changing his course, he always needed to shape his motives and bring them into accordance with his habitual standard.  He said, at last--",681
19050326,"""`` A YOUNG RELATIVE OF MR. CASAUBON , ''""","""SIR JAMES""",010,,middlemarch_sent1911_0,NULL,0.0,"make statement, not specified below",0.464285714286,0.108333333333,0.3,"""A young relative of Mr. Casaubon's,"" said Sir James, promptly.  His good-nature often made him quick and clear-seeing in personal matters, and he had divined from Dorothea's glance at her husband that there was some alarm in her mind.",682
19100910,"""OPPORTUNITY""","""HIM.A NOTE""",040,,middlemarch_sent3905_0,NULL,1.0,"consult, not specified below",0.263157894737,-0.0428571428571,0.485714285714,"But in the midst of his hesitation, opportunity came to decide him.  A note from Mr. Bulstrode requested Lydgate to call on him at the Bank. A hypochondriacal tendency had shown itself in the banker's constitution of late; and a lack of sleep, which was really only a slight exaggeration of an habitual dyspeptic symptom, had been dwelt on by him as a sign of threatening insanity.  He wanted to consult Lydgate without delay on that particular morning, although he had nothing to tell beyond what he had told before.  He listened eagerly to what Lydgate had to say in dissipation of his fears, though this too was only repetition; and this moment in which Bulstrode was receiving a medical opinion with a sense of comfort, seemed to make the communication of a personal need to him easier than it had been in Lydgate's contemplation beforehand.  He had been insisting that it would be well for Mr. Bulstrode to relax his attention to business.",683
19050328,"""POOR DOROTHEA""","""SHE""",010,,middlemarch_sent1913_0,NULL,0.0,"make statement, not specified below",0.0555555555556,0.153703703704,0.594444444444,"Poor Dorothea felt that every word of her uncle's was about as pleasant as a grain of sand in the eye to Mr. Casaubon.  It would be altogether unfitting now to explain that she had not wished her uncle to invite Will Ladislaw.  She could not in the least make clear to herself the reasons for her husband's dislike to his presence--a dislike painfully impressed on her by the scene in the library; but she felt the unbecomingness of saying anything that might convey a notion of it to others.  Mr. Casaubon, indeed, had not thoroughly represented those mixed reasons to himself; irritated feeling with him, as with all of us, seeking rather for justification than for self-knowledge. But he wished to repress outward signs, and only Dorothea could discern the changes in her husband's face before he observed with more of dignified bending and sing-song than usual--",684
19050328,"""DOROTHEA""","""MORE OF DIGNIFIED BENDING""",010,,middlemarch_sent1913_2,NULL,0.0,"make statement, not specified below",0.0555555555556,0.153703703704,0.594444444444,"Poor Dorothea felt that every word of her uncle's was about as pleasant as a grain of sand in the eye to Mr. Casaubon.  It would be altogether unfitting now to explain that she had not wished her uncle to invite Will Ladislaw.  She could not in the least make clear to herself the reasons for her husband's dislike to his presence--a dislike painfully impressed on her by the scene in the library; but she felt the unbecomingness of saying anything that might convey a notion of it to others.  Mr. Casaubon, indeed, had not thoroughly represented those mixed reasons to himself; irritated feeling with him, as with all of us, seeking rather for justification than for self-knowledge. But he wished to repress outward signs, and only Dorothea could discern the changes in her husband's face before he observed with more of dignified bending and sing-song than usual--",685
19051226,"""HIS OWN PROUD RETICENCE""","""HIM""",120,,middlemarch_sent2186_0,NULL,-4.0,"reject, not specified below",0.6125,0.135037878788,0.553188131313," Poor Mr. Casaubon felt (and must not we, being impartial, feel with him a little?) that no man had juster cause for disgust and suspicion than he.  Young Ladislaw, he was sure, meant to defy and annoy him, meant to win Dorothea's confidence and sow her mind with disrespect, and perhaps aversion, towards her husband.  Some motive beneath the surface had been needed to account for Will's sudden change of course in rejecting Mr. Casaubon's aid and quitting his travels; and this defiant determination to fix himself in the neighborhood by taking up something so much at variance with his former choice as Mr. Brooke's Middlemarch projects, revealed clearly enough that the undeclared motive had relation to Dorothea.  Not for one moment did Mr. Casaubon suspect Dorothea of any doubleness: he had no suspicions of her, but he had (what was little less uncomfortable) the positive knowledge that her tendency to form opinions about her husband's conduct was accompanied with a disposition to regard Will Ladislaw favorably and be influenced by what he said. His own proud reticence had prevented him from ever being undeceived in the supposition that Dorothea had originally asked her uncle to invite Will to his house.",686
19051227,"""MR. CASAUBON""","""HIS DUTY.HE""",060,,middlemarch_sent2187_0,NULL,6.0,"engage in material cooperation, not specified below",-0.0357142857143,0.177777777778,0.311111111111,"And now, on receiving Will's letter, Mr. Casaubon had to consider his duty.  He would never have been easy to call his action anything else than duty; but in this case, contending motives thrust him back into negations.",687
19070315,"""YOU""","""THE NIGHT TO GO TO ST. PETER CHURCHYARD.YOU KNOW HOW ANGRY YOU TOLD ME THE PEOPLE WERE ABOUT MRS. GOBY.YOU HAVE ENEMIES ENOUGH ALREADY""",046,,middlemarch_sent2630_0,NULL,7.0,engage in negotiation,0.421875,-0.0472222222222,0.597222222222,"""I hope he is not one of your great heroes,"" said Rosamond, half playfully, half anxiously, ""else I shall have you getting up in the night to go to St. Peter's churchyard.  You know how angry you told me the people were about Mrs. Goby.  You have enemies enough already.""",688
19070315,"""I""","""HE""",013,,middlemarch_sent2630_0,NULL,0.4,make optimistic comment,0.421875,-0.0472222222222,0.597222222222,"""I hope he is not one of your great heroes,"" said Rosamond, half playfully, half anxiously, ""else I shall have you getting up in the night to go to St. Peter's churchyard.  You know how angry you told me the people were about Mrs. Goby.  You have enemies enough already.""",689
19061202,"""HE""","""ONE OF YOU MERMAIDS""",173,,middlemarch_sent2527_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.21875,0.1,0.95,"""Why, what can a man do when he takes to adoring one of you mermaids? He only neglects his work and runs up bills.""",690
19090202,"""CALEB""","""TROUBLE""",173,,middlemarch_sent3320_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.185185185185,0.266666666667,0.4,"""Caleb likes taking trouble: he is one of those men who always do more than any one would have thought of asking them to do,"" answered Mrs. Garth.  She was knitting, and could either look at Fred or not, as she chose--always an advantage when one is bent on loading speech with salutary meaning; and though Mrs. Garth intended to be duly reserved, she did wish to say something that Fred might be the better for.",691
19090202,"""SHE""","""MRS. GARTH""",030,,middlemarch_sent3320_0,NULL,4.0,"express intent to cooperate, not specified below",0.185185185185,0.266666666667,0.4,"""Caleb likes taking trouble: he is one of those men who always do more than any one would have thought of asking them to do,"" answered Mrs. Garth.  She was knitting, and could either look at Fred or not, as she chose--always an advantage when one is bent on loading speech with salutary meaning; and though Mrs. Garth intended to be duly reserved, she did wish to say something that Fred might be the better for.",692
19090205,"""I""","""MRS. GARTH""",013,,middlemarch_sent3323_0,NULL,0.4,make optimistic comment,0.3,0.258712121212,0.689393939394,"Fred wondered a little at this strong language, but only said, ""I hope it will not be so with me, Mrs. Garth, since I have some encouragement to believe that I may win Mary.  Mr. Garth has told you about that? You were not surprised, I dare say?""  Fred ended, innocently referring only to his own love as probably evident enough.",693
19090206,"""MARY""","""YOU""",060,,middlemarch_sent3324_0,NULL,6.0,"engage in material cooperation, not specified below",-0.0375,0.13,0.74,"""Not surprised that Mary has given you encouragement?"" returned Mrs. Garth, who thought it would be well for Fred to be more alive to the fact that Mary's friends could not possibly have wished this beforehand, whatever the Vincys might suppose.  ""Yes, I confess I was surprised.""",694
19120203,"""HE""","""HIMSELF""",173,,middlemarch_sent4416_0,NULL,-5.0,"arrest, detain, or charge with legal action",1.0,-0.05,0.675,"Let it be forgiven to Will that he had no such movement of pity.  He had felt no bond beforehand to this woman who had spoiled the ideal treasure of his life, and he held himself blameless.  He knew that he was cruel, but he had no relenting in him yet.",695
19060925,"""I""","""YOUR WISH TO SEE ME IS NOT DUE TO THE RETURN OF UNPLEASANT SYMPTOMS""",013,,middlemarch_sent2459_0,NULL,0.4,make optimistic comment,0.416666666667,-0.29375,0.6625,"""I hope your wish to see me is not due to the return of unpleasant symptoms,"" said Lydgate, filling up a pause.",696
19080308,"""FAREBROTHER""","""MARY.HE""",020,,middlemarch_sent2989_0,NULL,3.0,"appeal, not specified below",-0.05,-0.0475,0.566666666667,"Mr. Farebrother paused a moment and looked at Mary.  He meant to give Fred his full advantage, but it would be well, he thought, to clear her mind of any superstitions, such as women sometimes follow when they do a man the wrong of marrying him as an act of atonement.  Mary's cheeks had begun to burn a little, and she was mute.",697
19100211,"""HE""","""HER""",060,,middlemarch_sent3694_0,NULL,6.0,"engage in material cooperation, not specified below",0.489583333333,0.1225,0.64,"It did not occur to him that Lydgate's marriage was not delightful: he believed, as the rest did, that Rosamond was an amiable, docile creature, though he had always thought her rather uninteresting--a little too much the pattern-card of the finishing-school; and his mother could not forgive Rosamond because she never seemed to see that Henrietta Noble was in the room.  ""However, Lydgate fell in love with her,"" said the Vicar to himself, ""and she must be to his taste.""",698
19100211,"""HE""","""ROSAMOND""",056,,middlemarch_sent3694_0,NULL,7.0,forgive,0.489583333333,0.1225,0.64,"It did not occur to him that Lydgate's marriage was not delightful: he believed, as the rest did, that Rosamond was an amiable, docile creature, though he had always thought her rather uninteresting--a little too much the pattern-card of the finishing-school; and his mother could not forgive Rosamond because she never seemed to see that Henrietta Noble was in the room.  ""However, Lydgate fell in love with her,"" said the Vicar to himself, ""and she must be to his taste.""",699
19100214,"""FAREBROTHER""","""LYDGATE""",010,,middlemarch_sent3697_0,NULL,0.0,"make statement, not specified below",0.163043478261,0.209259259259,0.707716049383,"Mr. Farebrother noticed that Lydgate seemed bored, and that Mr. Vincy spoke as little as possible to his son-in-law. Rosamond was perfectly graceful and calm, and only a subtle observation such as the Vicar had not been roused to bestow on her would have perceived the total absence of that interest in her husband's presence which a loving wife is sure to betray, even if etiquette keeps her aloof from him.  When Lydgate was taking part in the conversation, she never looked towards him any more than if she had been a sculptured Psyche modelled to look another way: and when, after being called out for an hour or two, he re-entered the room, she seemed unconscious of the fact, which eighteen months before would have had the effect of a numeral before ciphers.  In reality, however, she was intensely aware of Lydgate's voice and movements; and her pretty good-tempered air of unconsciousness was a studied negation by which she satisfied her inward opposition to him without compromise of propriety.  When the ladies were in the drawing-room after Lydgate had been called away from the dessert, Mrs. Farebrother, when Rosamond happened to be near her, said--""You have to give up a great deal of your husband's society, Mrs. Lydgate.""",700
19060921,"""HIM""","""THE ARRANGEMENTS""",043,,middlemarch_sent2455_0,NULL,2.8,host a visit,0.5,0.225925925926,0.611111111111,"The arrangements made by Mr. Casaubon on his marriage left strong measures open to him, but in ruminating on them his mind inevitably dwelt so much on the probabilities of his own life that the longing to get the nearest possible calculation had at last overcome his proud reticence, and had determined him to ask Lydgate's opinion as to the nature of his illness.",701
19060921,"""THE ARRANGEMENTS""","""HIM""",042,,middlemarch_sent2455_0,NULL,1.9,make a visit,0.5,0.225925925926,0.611111111111,"The arrangements made by Mr. Casaubon on his marriage left strong measures open to him, but in ruminating on them his mind inevitably dwelt so much on the probabilities of his own life that the longing to get the nearest possible calculation had at last overcome his proud reticence, and had determined him to ask Lydgate's opinion as to the nature of his illness.",702
19060922,"""HE""","""DOROTHEA""",010,,middlemarch_sent2456_0,NULL,0.0,"make statement, not specified below",0.240740740741,-0.375,0.6875,"He had mentioned to Dorothea that Lydgate was coming by appointment at half-past three, and in answer to her anxious question, whether he had felt ill, replied,--""No, I merely wish to have his opinion concerning some habitual symptoms.  You need not see him, my dear.  I shall give orders that he may be sent to me in the Yew-tree Walk, where I shall be taking my usual exercise.""",703
19100519,"""SOME""","""TRUMBULL""",010,,middlemarch_sent3791_0,NULL,0.0,"make statement, not specified below",0.125,-0.5,0.3,"""Perhaps some one else may turn up.  I told Trumbull to be on the look-out if he failed with Plymdale.""",704
19100913,"""GOOD PRACTICAL PRECAUTIONS""","""ALL EVENTS""",173,,middlemarch_sent3908_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.527777777778,0.222916666667,0.464583333333,"""You have at all events taken your share in using good practical precautions for the town, and that is the best mode of asking for protection,"" said Lydgate, with a strong distaste for the broken metaphor and bad logic of the banker's religion, somewhat increased by the apparent deafness of his sympathy.  But his mind had taken up its long-prepared movement towards getting help, and was not yet arrested. He added, ""The town has done well in the way of cleansing, and finding appliances; and I think that if the cholera should come, even our enemies will admit that the arrangements in the Hospital are a public good.""",705
19000510,"""HE""","""A WHOLE WORLD""",060,,middlemarch_sent130_0,NULL,6.0,"engage in material cooperation, not specified below",0.416666666667,-0.05859375,0.475,"""He thinks with me,"" said Dorothea to herself, ""or rather, he thinks a whole world of which my thought is but a poor twopenny mirror.  And his feelings too, his whole experience--what a lake compared with my little pool!""",706
19000510,"""HE""","""ME""",060,,middlemarch_sent130_0,NULL,6.0,"engage in material cooperation, not specified below",0.416666666667,-0.05859375,0.475,"""He thinks with me,"" said Dorothea to herself, ""or rather, he thinks a whole world of which my thought is but a poor twopenny mirror.  And his feelings too, his whole experience--what a lake compared with my little pool!""",707
19000512,"""CASAUBON""","""THE LIBRARY""",041,,middlemarch_sent132_1,NULL,1.0,discuss by telephone,0.583333333333,0.0485119047619,0.553571428571,"He stayed a little longer than he had intended, on a slight pressure of invitation from Mr. Brooke, who offered no bait except his own documents on machine-breaking and rick-burning. Mr. Casaubon was called into the library to look at these in a heap, while his host picked up first one and then the other to read aloud from in a skipping and uncertain way, passing from one unfinished passage to another with a ""Yes, now, but here!"" and finally pushing them all aside to open the journal of his youthful Continental travels.",708
19000512,"""THE LIBRARY""","""CASAUBON""",041,,middlemarch_sent132_1,NULL,1.0,discuss by telephone,0.583333333333,0.0485119047619,0.553571428571,"He stayed a little longer than he had intended, on a slight pressure of invitation from Mr. Brooke, who offered no bait except his own documents on machine-breaking and rick-burning. Mr. Casaubon was called into the library to look at these in a heap, while his host picked up first one and then the other to read aloud from in a skipping and uncertain way, passing from one unfinished passage to another with a ""Yes, now, but here!"" and finally pushing them all aside to open the journal of his youthful Continental travels.",709
19000512,"""HE""","""A SLIGHT PRESSURE""",030,,middlemarch_sent132_0,NULL,4.0,"express intent to cooperate, not specified below",0.583333333333,0.0485119047619,0.553571428571,"He stayed a little longer than he had intended, on a slight pressure of invitation from Mr. Brooke, who offered no bait except his own documents on machine-breaking and rick-burning. Mr. Casaubon was called into the library to look at these in a heap, while his host picked up first one and then the other to read aloud from in a skipping and uncertain way, passing from one unfinished passage to another with a ""Yes, now, but here!"" and finally pushing them all aside to open the journal of his youthful Continental travels.",710
19000513,"""NOW.I""","""THE TOPOGRAPHY.I""",062,,middlemarch_sent133_0,NULL,7.4,cooperate militarily,0.416666666667,0.15,0.25,"""Look here--here is all about Greece.  Rhamnus, the ruins of Rhamnus--you are a great Grecian, now.  I don't know whether you have given much study to the topography.  I spent no end of time in making out these things--Helicon, now.  Here, now!--'We started the next morning for Parnassus, the double-peaked Parnassus.' All this volume is about Greece, you know,"" Mr. Brooke wound up, rubbing his thumb transversely along the edges of the leaves as he held the book forward.",711
19000514,"""CASAUBON""","""THE RIGHT PLACE""",080,,middlemarch_sent134_0,NULL,5.0,"yield, not specified below",0.5,-0.030612244898,0.676530612245,"Mr. Casaubon made a dignified though somewhat sad audience; bowed in the right place, and avoided looking at anything documentary as far as possible, without showing disregard or impatience; mindful that this desultoriness was associated with the institutions of the country, and that the man who took him on this severe mental scamper was not only an amiable host, but a landholder and custos rotulorum. Was his endurance aided also by the reflection that Mr. Brooke was the uncle of Dorothea?",712
19071030,"""CASAUBON""","""A CRUELLY EFFECTIVE MEANS OF HER THAT SEEMED A TRIUMPHANT ELUDING OF HIS PURPOSE REVOLTED HER""",173,,middlemarch_sent2859_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.12,0.0739718614719,0.628896103896,"The grasp had slipped away.  Bound by a pledge given from the depths of her pity, she would have been capable of undertaking a toil which her judgment whispered was vain for all uses except that consecration of faithfulness which is a supreme use.  But now her judgment, instead of being controlled by duteous devotion, was made active by the imbittering discovery that in her past union there had lurked the hidden alienation of secrecy and suspicion.  The living, suffering man was no longer before her to awaken her pity: there remained only the retrospect of painful subjection to a husband whose thoughts had been lower than she had believed, whose exorbitant claims for himself had even blinded his scrupulous care for his own character, and made him defeat his own pride by shocking men of ordinary honor.  As for the property which was the sign of that broken tie, she would have been glad to be free from it and have nothing more than her original fortune which had been settled on her, if there had not been duties attached to ownership, which she ought not to flinch from.  About this property many troublous questions insisted on rising: had she not been right in thinking that the half of it ought to go to Will Ladislaw?--but was it not impossible now for her to do that act of justice?  Mr. Casaubon had taken a cruelly effective means of hindering her: even with indignation against him in her heart, any act that seemed a triumphant eluding of his purpose revolted her.",713
19000217,"""THESE LITTLE FOUNTAINS OF PURE COLOR""","""SHE""",173,,middlemarch_sent48_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.5,0.0133928571429,0.5,"She took up her pencil without removing the jewels, and still looking at them.  She thought of often having them by her, to feed her eye at these little fountains of pure color.",714
19000215,"""SHE""","""ANOTHER TONE""",010,,middlemarch_sent46_0,NULL,0.0,"make statement, not specified below",0.472222222222,-0.5,0.75,"""Yes!  I will keep these--this ring and bracelet,"" said Dorothea. Then, letting her hand fall on the table, she said in another tone--""Yet what miserable men find such things, and work at them, and sell them!"" She paused again, and Celia thought that her sister was going to renounce the ornaments, as in consistency she ought to do.",715
19080630,"""CADWALLADER""","""NOTHING""",010,,middlemarch_sent3103_0,NULL,0.0,"make statement, not specified below",0.5,0.118333333333,0.758333333333,"Mrs. Cadwallader said nothing, but gave her husband three significant nods, with a very sarcastic expression in her dark eyes.",716
